schema_version,entity_label_id,source_item_id,narrative_id,label_text,normalized_text,language_or_dialect,label_type,supplied_by,source_context,entity_concept_id,normalization_status,review_status
2.0.0,4066,4015,3946,spirit,spirit,,source_or_institution_label,candidate_review,"e file round the grave. This walking round is called Kulorbuto. As they walked round they sang the I'ig- 57- Cakkyi.N(; the Konv, wkal'Ped in Taper Bark, to the Grave. Kakadu Tribe. Fig. 58. Placing Stones on the newlv-mahe Grave. Kakauu Tribe. \_Face page 24J. VI BURIAL AND MOURNING CEREMONIES 241 following words, which were supposed to be addressed to the spirit of the dead woman : — 'Tjukororu, lie down ; koyada, don't, ngeinyimma, you, workai, come back ; tjukororu, lie down ; kala, a word meaning all right, just so, etc. ; bialilla, children ; unkore- gora, see ; iwaiyu, spirit ; balera^ later on ; kutjeri, sick. That is, "".",,unresolved_public_label,accepted_candidate_reviewed
2.0.0,4067,4016,3947,spirit,spirit,,source_or_institution_label,candidate_review,"Grave. Kakauu Tribe. \_Face page 24J. VI BURIAL AND MOURNING CEREMONIES 241 following words, which were supposed to be addressed to the spirit of the dead woman : — 'Tjukororu, lie down ; koyada, don't, ngeinyimma, you, workai, come back ; tjukororu, lie down ; kala, a word meaning all right, just so, etc. ; bialilla, children ; unkore- gora, see ; iwaiyu, spirit ; balera^ later on ; kutjeri, sick. That is, "" You lie down quietly, do not come back, lie down all right — if the children see your spirit, later on they will be sick."" When the grave was approaching completion, three women, one of whom was the daughter-in-law, Minborku,.",,unresolved_public_label,accepted_candidate_reviewed
2.0.0,4068,4017,3948,spirit,spirit,,source_or_institution_label,candidate_review,"rit of the dead woman : — 'Tjukororu, lie down ; koyada, don't, ngeinyimma, you, workai, come back ; tjukororu, lie down ; kala, a word meaning all right, just so, etc. ; bialilla, children ; unkore- gora, see ; iwaiyu, spirit ; balera^ later on ; kutjeri, sick. That is, "" You lie down quietly, do not come back, lie down all right — if the children see your spirit, later on they will be sick."" When the grave was approaching completion, three women, one of whom was the daughter-in-law, Minborku, went into the scrub and gathered armfuls of grass stalks and leafy twigs and, returning, placed them by the grave. When the trench was.",,unresolved_public_label,accepted_candidate_reviewed
2.0.0,4069,4018,3949,spirit,spirit,,source_or_institution_label,candidate_review,"l des- troyed. ' The Kakadu have a word, ardi, which means the total personal belongings of any individual. R 2 244 NATIVE TRIBES OF NORTHERN AUSTRALIA chap. After the water pouring is finished, the men take the charcoal or miornai, and rub themselves all over with it (Fig. 6i). No woman paints at this part of the ceremony, but all the men must, or else the spirit of the dead person would be angry and they would become ill. Only black must be used. The women bring in numbers of little cakes, called munduaii, made out of lily seeds. These were eaten by the older men only, the Umulakiri, or younger men, are not allowed to eat them..",,unresolved_public_label,accepted_candidate_reviewed
2.0.0,4070,4019,3950,spirit,spirit,,source_or_institution_label,candidate_review,"certainly enjoy, is over, the bones are carefully collected, wrapped in paper bark, and placed on a tree platform called kalla- kalla} If, for example, a Mumbali man dies, then Murungun men actually put them on the platform, while Kuial or Purdal men, his mother's brothers, stand below. As soon as anyone dies, the camps are immediately shifted, because the spirit, of whom they are frightened, haunts its old camping ground. The spirit part of a living man is called Jalkarra, and of a dead man padinia. For a long time after death the padinia roams about ' In the Nullakun tribe this is called Mungalla, and in the AUaua Allagalla. VI.",,unresolved_public_label,accepted_candidate_reviewed
2.0.0,4071,4020,3951,spirit,spirit,,source_or_institution_label,candidate_review,"the other end. The performers squat down at one side of the fire, the men in a line, one behind the other, the woman slightly to one side (Fig. 64). The general arrangement can be seen in Plate XI. When the fire is hot enough the real performance begins. The men bend forwards, each of them with his hands between his legs, the woman does the same because the spirit must not, on any account, see their private parts. If it were to do so they would swell enormously. The stones are removed from the fire and, first of all, ije-eini Plate XI. A represents the woman who must always be present to fan the fire. B, C, D, E, the men. 1 . The.",,unresolved_public_label,accepted_candidate_reviewed
2.0.0,4072,4021,3952,spirit,spirit,,source_or_institution_label,candidate_review,"led Mormo. 3. Wax sphere made from Murkailpu sugar-bag. 4. Wax sphere made from TjaillDa sugar-bag. 5. Wax sphere made from Tjinangu sugar-bag. 6. Feather of Jimeribunna (native companion). 7. Feather of Kaleiyu (yellow-crested, white cockatoo). 8. Feather of Mim-wel-uda-uda (Blue Mountain parakeet). 9. Yalmuru ; a stick supposed to represent the Yalmuru or spirit of the victim. 10. Pandanus (screw pine) leaves, supposed to represent snakes. [Face fage 259. VII MAGIC AND MEDICINE 259 the feathers are knocked into the latter, one by one, the natives saying "" keep quiet, keep quiet,"" the idea being that the birds they represent will.",,unresolved_public_label,accepted_candidate_reviewed
2.0.0,4073,4022,3953,spirit,spirit,,source_or_institution_label,candidate_review,"p quiet,"" the idea being that the birds they represent will thereby be persuaded not to give notice to the victim that any danger such as a snake or crocodile threatens him. Then the men sway about, looking as fierce as they possibly can, while they place the wax spheres in the piendi, the kapei below the smaller ones. Away in the distance they can hear the spirit cursing and swearing, saying mulyarinyu koiyu ^ and using other opprobrious expressions. The men say nerk, nerk, nerk, and beckon it onwards. It is under a spell and comes on cursing more and more loudly. When it is near, the natives crouch down silently, the front man.",,unresolved_public_label,accepted_candidate_reviewed
2.0.0,4074,4023,3954,spirit,spirit,,source_or_institution_label,candidate_review,"the peindi, the front man knocks the stick representing it into the fire on the top of the korno. All of them shout. Ah, Ah, Ah; Ach, Ach, Bmg, Bmg ! at the top of their voices. Without a moment's pause, stones and earth are piled on the Yalmuru, one special large stone being placed on top, the men pressing down hard with all their might to keep it in. The spirit underneath can be heard sizzling and swearing (Fig. 6^). It tries to lift the stone but cannot. At length it is heard to say Grr, Grr, u-u. Then it is quiet and all is over. The Pandanus leaves are rubbed against the top stone, while the names of different snakes,.",,unresolved_public_label,accepted_candidate_reviewed
2.0.0,4075,4024,3955,spirits,spirits,,source_or_institution_label,candidate_review,"are the Creator's own children and will return to Him in spirit, they must hold Him in respect though they do riot fear Him. Although at times they are cruel to each other, yet they are in general equally as kind as are we. The name of an angel is Mulgarra--dwelling both on earth and heaven. They define heaven as space. They {p. 4} have strong belief in the spirit world both for good and evil. When the spirit has departed from the body it is called ""Coodoo,"" and the body is called ""Coudo."" Although strange, some of their magicians maintain that they are able to leave their bodies in a trance, and in spirit visit other lands and.",,unresolved_public_label,accepted_candidate_reviewed
2.0.0,4076,4025,3956,evil spirit,evil spirit,,source_or_institution_label,candidate_review,"with his hands. When he considers this massage has been sufficient he puts his mouth over the affected part and proceeds to draw out the evil spirit, calling it a ""Warloo."" After all the evil spirits have been drawn out he runs some little distance with them in his hand and carefully buries them; then be returns, puts his hand to his side, draws out a good spirit, and inserts it into the patient. The physician makes a clicking noise presumably with his finger nails--which the natives of course believe is the spirit being drawn out. When they have rheumatism, neuralgia, or headache they bind the affected part with runners or.",,unresolved_public_label,accepted_candidate_reviewed
2.0.0,4077,4026,3957,spirits,spirits,,source_or_institution_label,candidate_review,"ing it a ""Warloo."" After all the evil spirits have been drawn out he runs some little distance with them in his hand and carefully buries them; then be returns, puts his hand to his side, draws out a good spirit, and inserts it into the patient. The physician makes a clicking noise presumably with his finger nails--which the natives of course believe is the spirit being drawn out. When they have rheumatism, neuralgia, or headache they bind the affected part with runners or creepers, but have very few decoctions of herbal remedies. The natives tell me that the tribes used to wage war against each other, the victors taking away the.",,unresolved_public_label,accepted_candidate_reviewed
